Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
00:10:00,2.687806E-01,9.092314E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.682786E+03,1.281445E+00,1.747461E+04,2.119007E+04,3.545272E-01,9.771739E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.275661E+03,9.582563E-01,1.306455E+04,1.563460E+04,2.234053E-01,6.046896E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.567386E+02,5.901346E-01,8.052681E+03,9.634181E+03,3.401375E-01,9.496927E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.275661E+03,9.583799E-01,1.306628E+04,1.563616E+04,2.231860E-01,6.042709E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.567386E+02,6.034051E-01,8.237992E+03,9.823619E+03
00:20:00,2.687824E-01,9.092348E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.692970E+03,1.287555E+00,1.754986E+04,2.120497E+04,3.545286E-01,9.771765E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.283381E+03,9.626342E-01,1.311803E+04,1.564495E+04,2.234062E-01,6.046913E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.613181E+02,5.928881E-01,8.086596E+03,9.641866E+03,3.401389E-01,9.496954E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.283381E+03,9.629984E-01,1.312312E+04,1.564996E+04,2.231869E-01,6.042726E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.613181E+02,6.061125E-01,8.271262E+03,9.830518E+03
00:30:00,2.687841E-01,9.092381E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.703154E+03,1.292713E+00,1.761182E+04,2.122039E+04,3.545299E-01,9.771791E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.291101E+03,9.662288E-01,1.316058E+04,1.565477E+04,2.234070E-01,6.046930E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.658977E+02,5.951239E-01,8.113283E+03,9.648690E+03,3.401403E-01,9.496980E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.291101E+03,9.668215E-01,1.316886E+04,1.566305E+04,2.231878E-01,6.042743E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.658977E+02,6.082897E-01,8.297132E+03,9.836531E+03
00:40:00,2.687857E-01,9.092412E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.713338E+03,1.297119E+00,1.766327E+04,2.122892E+04,3.545312E-01,9.771816E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.298821E+03,9.692009E-01,1.319443E+04,1.565873E+04,2.234079E-01,6.046946E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.704772E+02,5.969492E-01,8.134239E+03,9.651410E+03,3.401416E-01,9.497005E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.298821E+03,9.700109E-01,1.320575E+04,1.567012E+04,2.231887E-01,6.042759E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.704772E+02,6.100460E-01,8.317125E+03,9.838281E+03
00:50:00,2.687873E-01,9.092443E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.723521E+03,1.300922E+00,1.770632E+04,2.122996E+04,3.545325E-01,9.771840E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.306541E+03,9.716739E-01,1.322132E+04,1.565649E+04,2.234087E-01,6.046961E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.750568E+02,5.984462E-01,8.150609E+03,9.649943E+03,3.401428E-01,9.497029E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.306541E+03,9.726909E-01,1.323552E+04,1.567084E+04,2.231895E-01,6.042775E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.750568E+02,6.114652E-01,8.332410E+03,9.835704E+03
01:00:00,2.687889E-01,9.092472E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.733705E+03,1.304239E+00,1.774257E+04,2.122446E+04,3.545337E-01,9.771863E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.314261E+03,9.737427E-01,1.324256E+04,1.564882E+04,2.234095E-01,6.046976E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.796363E+02,5.996781E-01,8.163276E+03,9.644867E+03,3.401441E-01,9.497052E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.314261E+03,9.749573E-01,1.325952E+04,1.566599E+04,2.231903E-01,6.042790E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.796363E+02,6.126117E-01,8.343886E+03,9.829403E+03
01:10:00,2.687904E-01,9.092501E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.740494E+03,1.307438E+00,1.778056E+04,2.123024E+04,3.545348E-01,9.771883E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.319407E+03,9.756955E-01,1.326475E+04,1.564929E+04,2.234102E-01,6.046989E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.826893E+02,6.008224E-01,8.176246E+03,9.644356E+03,3.401451E-01,9.497073E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.319407E+03,9.770980E-01,1.328433E+04,1.566915E+04,2.231910E-01,6.042803E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.826893E+02,6.136648E-01,8.355582E+03,9.827577E+03
01:20:00,2.687918E-01,9.092529E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.747283E+03,1.310334E+00,1.781433E+04,2.123544E+04,3.545358E-01,9.771903E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.324554E+03,9.774000E-01,1.328347E+04,1.564831E+04,2.234108E-01,6.047002E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.857424E+02,6.018040E-01,8.186942E+03,9.642928E+03,3.401462E-01,9.497092E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.324554E+03,9.789811E-01,1.330555E+04,1.567072E+04,2.231916E-01,6.042815E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.857424E+02,6.145496E-01,8.364928E+03,9.824774E+03
01:30:00,2.687932E-01,9.092555E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.754072E+03,1.312977E+00,1.784453E+04,2.123805E+04,3.545368E-01,9.771922E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.329700E+03,9.788982E-01,1.329929E+04,1.564499E+04,2.234115E-01,6.047014E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.887954E+02,6.026511E-01,8.195752E+03,9.639968E+03,3.401472E-01,9.497112E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.329700E+03,9.806495E-01,1.332375E+04,1.566984E+04,2.231923E-01,6.042828E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.887954E+02,6.152954E-01,8.372324E+03,9.820368E+03
01:40:00,2.687946E-01,9.092581E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.760861E+03,1.315406E+00,1.787174E+04,2.123795E+04,3.545378E-01,9.771941E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.334847E+03,9.802254E-01,1.331273E+04,1.563945E+04,2.234121E-01,6.047026E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.918484E+02,6.033869E-01,8.203005E+03,9.635549E+03,3.401481E-01,9.497130E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,1.334847E+03,9.821387E-01,1.333945E+04,1.566662E+04,2.231929E-01,6.042840E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,7.918484E+02,6.159261E-01,8.378108E+03,9.814443E+03
