infiltration_mult,faulty_energy_kwh,fixed_energy_kwh,energy_savings_kwh,cost_savings_usd
1.3145099654302919,749810.5061633403,740615.6971442103,9194.809019129956,1103.3770822955946
0.931082732792669,738650.2475729466,740615.6971442103,-1965.4495712637436,-235.8539485516492
1.5726174310519399,757682.7780608032,740615.6971442103,17067.08091659285,2048.049709991142
1.549462690099788,756964.1632452137,740615.6971442103,16348.466101003345,1961.8159321204014
1.4493301519233328,753884.3346253094,740615.6971442103,13268.637481099111,1592.2364977318932
1.4926499317856325,755211.1355145791,740615.6971442103,14595.438370368793,1751.452604444255
1.0596118288415874,742328.4471389027,740615.6971442103,1712.7499946923926,205.52999936308711
1.0884153539014418,743160.6203394894,740615.6971442103,2544.923195279087,305.3907834334904
0.9630825346680947,739561.0095390588,740615.6971442103,-1054.6876051515574,-126.56251261818687
1.306323321475417,749565.8253664137,740615.6971442103,8950.128222203348,1074.0153866644016
1.1658872890005008,745414.9004054562,740615.6971442103,4799.203261245857,575.9043913495028
0.9434248611701035,739001.1598051233,740615.6971442103,-1614.5373390869936,-193.74448069043922
1.118715145009731,744039.4397281103,740615.6971442103,3423.7425838999916,410.849110067999
1.4192252530265215,752967.3757577323,740615.6971442103,12351.678613521974,1482.2014336226368
1.1501478581152673,744954.9583138736,740615.6971442103,4339.261169663281,520.7113403595937
0.9658288207193668,739639.3180529866,740615.6971442103,-976.3790912237018,-117.16549094684422
1.0466032870660087,741953.617553361,740615.6971442103,1337.9204091506545,160.55044909807853
1.3384646257121788,750528.2161086699,740615.6971442103,9912.518964459538,1189.5022757351444
1.1545158228929986,745082.4979309062,740615.6971442103,4466.800786695909,536.016094403509
1.1874261794524257,746045.9863672712,740615.6971442103,5430.289223060827,651.6347067672992
1.3440079088555033,750694.6741460987,740615.6971442103,10078.977001888328,1209.4772402265994
1.2627584536995917,748268.8660317927,740615.6971442103,7653.168887582375,918.3802665098849
1.4520581094523834,753967.6318834756,740615.6971442103,13351.934739265242,1602.232168711829
1.1920233712955983,746180.9364247825,740615.6971442103,5565.239280572161,667.8287136686594
1.3274051172580492,750196.533844009,740615.6971442103,9580.836699798703,1149.7004039758444
1.1345082046839268,744498.9359087878,740615.6971442103,3883.238764577429,465.9886517492914
1.677655129809441,760971.5954536368,740615.6971442103,20355.8983094265,2442.7077971311796
1.435986571244622,753477.3881274844,740615.6971442103,12861.69098327402,1543.4029179928823
1.210766132640233,746732.0610316669,740615.6971442103,6116.363887456595,733.9636664947914
1.3500991246733531,750877.7488394077,740615.6971442103,10262.051695197355,1231.4462034236826
1.4205938344933564,753008.9701194122,740615.6971442103,12393.272975201835,1487.19275702422
1.391696994632713,752132.570078575,740615.6971442103,11516.872934364714,1382.0247521237657
1.3836388190701343,751888.8664843257,740615.6971442103,11273.16934011539,1352.7803208138466
1.0653747530033248,742494.6984005861,740615.6971442103,1879.0012563758064,225.48015076509677
1.518466091927284,756005.9168980354,740615.6971442103,15390.219753825106,1846.8263704590127
1.6516723538927194,760153.7661954209,740615.6971442103,19538.069051210536,2344.568286145264
1.1977838639328775,746350.1618542162,740615.6971442103,5734.464710005908,688.135765200709
1.2029518908497718,746502.1030089989,740615.6971442103,5886.405864788569,706.3687037746282
1.5978314382563632,758467.9791351183,740615.6971442103,17852.28199090797,2142.2738389089563
1.396015199487965,752263.2893413961,740615.6971442103,11647.592197185731,1397.7110636622876
1.4736841560451257,754629.1894900952,740615.6971442103,14013.492345884908,1681.6190815061889
1.4359935197407234,753477.5998254193,740615.6971442103,12861.902681208914,1543.4283217450698
1.2183391502791285,746955.1714815234,740615.6971442103,6339.474337313091,760.736920477571
1.728190240654536,762569.8539876777,740615.6971442103,21954.156843467383,2634.4988212160856
1.4117690966085532,752740.9182266663,740615.6971442103,12125.221082455944,1455.0265298947133
1.3842287157577264,751906.6965501938,740615.6971442103,11290.999405983486,1354.9199287180184
1.2409719270842015,747623.4479833524,740615.6971442103,7007.750839142012,840.9301006970414
1.2103473425749005,746719.7301869087,740615.6971442103,6104.0330426984,732.4839651238079
1.2243219512869983,747131.607913616,740615.6971442103,6515.910769405658,781.9092923286789
1.6738098822711507,760850.3914972448,740615.6971442103,20234.694353034487,2428.1633223641384
1.45876194101794,754172.4769432751,740615.6971442103,13556.779799064738,1626.8135758877684
1.2809957625524542,748810.7649764748,740615.6971442103,8195.067832264467,983.408139871736
1.0976224612638716,743427.288035453,740615.6971442103,2811.5908912426094,337.3909069491131
1.3456461068209964,750743.8942689716,740615.6971442103,10128.197124761296,1215.3836549713556
1.3524508503814474,750948.4768816219,740615.6971442103,10332.779737411533,1239.9335684893838
1.5159520374515667,755928.3857128313,740615.6971442103,15312.688568620943,1837.5226282345131
1.0208508556286235,741213.3684279108,740615.6971442103,597.6712837005034,71.7205540440604
1.2761014499742682,748665.1902672062,740615.6971442103,8049.493122995831,965.9391747594997
1.5294278660616738,756344.3018742878,740615.6971442103,15728.604730077437,1887.4325676092924
1.4628138913448294,754296.3904568639,740615.6971442103,13680.693312653573,1641.6831975184286
1.0471585885476995,741969.6055456587,740615.6971442103,1353.908401448396,162.4690081738075
0.9686748119413333,739720.4944412631,740615.6971442103,-895.2027029471938,-107.42432435366325
1.30465737283436,749516.0711544885,740615.6971442103,8900.374010278145,1068.0448812333773
1.264200565561624,748311.6624396628,740615.6971442103,7695.965295452508,923.5158354543009
1.2794820600412826,748765.7304470292,740615.6971442103,8150.033302818891,978.0039963382668
1.0413672463334234,741802.9182425094,740615.6971442103,1187.2210982990218,142.46653179588262
1.6052303772038268,758698.9155399991,740615.6971442103,18083.218395788805,2169.9862074946564
1.0242821414052128,741311.8657206622,740615.6971442103,696.1685764518334,83.54022917422
1.3518617100943282,750930.7561239437,740615.6971442103,10315.058979733381,1237.8070775680058
1.3679813270147583,751416.1953243116,740615.6971442103,10800.498180101276,1296.059781612153
0.9491081394237517,739162.8989135036,740615.6971442103,-1452.798230706714,-174.3357876848057
1.1990072510917618,746386.1193943422,740615.6971442103,5770.422250131844,692.4506700158212
1.2778133324365846,748716.0956613141,740615.6971442103,8100.398517103749,972.0478220524499
1.4385099260126983,753554.2811734221,740615.6971442103,12938.58402921178,1552.6300835054135
1.229383843924199,747281.0078622277,740615.6971442103,6665.310718017397,799.8372861620877
1.1274156663298713,744292.4565945433,740615.6971442103,3676.75945033296,441.2111340399552
1.2793677065017357,748762.3287057921,740615.6971442103,8146.631561581744,977.5957873898092
1.5742590827711456,757733.8170474134,740615.6971442103,17118.1199032031,2054.174388384372
1.2323643159794424,747369.0277558893,740615.6971442103,6753.3306116790045,810.3996734014805
1.3474421856120873,750797.8721500887,740615.6971442103,10182.175005878322,1221.8610007053985
1.5962853858459598,758419.7533692938,740615.6971442103,17804.05622508342,2136.4867470100103
1.226685811337323,747201.3624911512,740615.6971442103,6585.665346940863,790.2798416329035
1.5831579638564734,758010.6888541675,740615.6971442103,17394.991709957132,2087.399005194856
1.1094970602710659,743771.6985093929,740615.6971442103,3156.001365182572,378.7201638219086
1.1041894363752744,743617.6885995072,740615.6971442103,3001.9914552968694,360.2389746356243
1.4481909530357278,753849.5597402799,740615.6971442103,13233.862596069579,1588.0635115283494
1.4930234748620645,755222.6138448631,740615.6971442103,14606.9167006528,1752.830004078336
1.599326832030141,758514.6345209124,740615.6971442103,17898.937376702088,2147.8724852042506
1.2150552478635674,746858.3932100806,740615.6971442103,6242.69606587023,749.1235279044275
1.0978993595024256,743435.3129552379,740615.6971442103,2819.6158110275865,338.3538973233104
1.3740293250565587,751598.6390427198,740615.6971442103,10982.94189850951,1317.9530278211412
1.1341366102171382,744488.1129660775,740615.6971442103,3872.41582186718,464.6898986240616
1.4880300560690771,755069.2274680135,740615.6971442103,14453.530323803192,1734.423638856383
1.3651862121182927,751331.9350593166,740615.6971442103,10716.237915106234,1285.948549812748
1.1802271149410206,745834.8382395294,740615.6971442103,5219.141095319064,626.2969314382877
1.2025337444332684,746489.8051597126,740615.6971442103,5874.108015502221,704.8929618602665
1.2872186687052372,748996.0124997089,740615.6971442103,8380.315355498577,1005.6378426598292
1.3612709568253785,751213.9681869728,740615.6971442103,10598.27104276244,1271.7925251314928
1.2141671477122267,746832.2284648066,740615.6971442103,6216.53132059623,745.9837584715476
1.2001818045235781,746420.6476408673,740615.6971442103,5804.950496656937,696.5940595988324
1.529765138575059,756354.7219138368,740615.6971442103,15739.024769626441,1888.682972355173
1.3475228655890428,750800.2971881514,740615.6971442103,10184.600043941056,1222.1520052729268
1.5361544190083658,756552.2154492022,740615.6971442103,15936.518304991885,1912.3821965990262
1.5386802341304895,756630.3392848287,740615.6971442103,16014.642140618409,1921.757056874209
0.9747304161755542,739893.303644381,740615.6971442103,-722.3934998293407,-86.68721997952089
1.1446347070265301,744794.0919603972,740615.6971442103,4178.394816186861,501.4073779424233
0.9314736604150533,738661.3556236275,740615.6971442103,-1954.3415205827914,-234.52098246993495
1.1321685946620481,744430.8024292653,740615.6971442103,3815.105285055004,457.8126342066005
1.368368231779324,751427.8616222843,740615.6971442103,10812.164478073944,1297.4597373688732
1.0984173967852573,743450.3272353931,740615.6971442103,2834.630091182771,340.15561094193254
1.267126481599218,748398.5210319777,740615.6971442103,7782.823887767387,933.9388665320863
1.250199270272325,747896.5481487352,740615.6971442103,7280.851004524855,873.7021205429826
1.1802450265903037,745835.36331622,740615.6971442103,5219.66617200966,626.3599406411591
1.3368702758172148,750480.3658557895,740615.6971442103,9864.668711579172,1183.7602453895006
1.3448665204649304,750720.4698366905,740615.6971442103,10104.772692480125,1212.572723097615
1.4065122002792767,752581.4111206315,740615.6971442103,11965.71397642116,1435.885677170539
1.3716241253254955,751526.063623122,740615.6971442103,10910.366478911717,1309.243977469406
1.5047276948333446,755582.5866210187,740615.6971442103,14966.88947680837,1796.0267372170044
1.2801990438236315,748787.0603208219,740615.6971442103,8171.363176611601,980.5635811933921
1.5636380957190896,757403.8200910726,740615.6971442103,16788.122946862248,2014.5747536234696
1.51313309495702,755841.4860948487,740615.6971442103,15225.78895063838,1827.0946740766055
1.1407921371805732,744682.0441079256,740615.6971442103,4066.346963715274,487.96163564583287
1.1163394001717875,743970.4036976007,740615.6971442103,3354.706553390366,402.5647864068439
1.1858119359750336,745998.621669057,740615.6971442103,5382.92452484672,645.9509429816063
1.373861689593993,751593.579879238,740615.6971442103,10977.882735027699,1317.3459282033239
1.2561833418231905,748073.8590099817,740615.6971442103,7458.161865771399,894.9794238925679
1.3580257723407938,751116.2441880809,740615.6971442103,10500.547043870552,1260.0656452644662
1.4899655569360237,755128.6680887034,740615.6971442103,14512.970944493078,1741.5565133391692
1.6094564994981115,758830.9270779768,740615.6971442103,18215.229933766415,2185.82759205197
1.4031627711074108,752479.8479904105,740615.6971442103,11864.15084620018,1423.6981015440215
1.5851991360012103,758074.244812864,740615.6971442103,17458.547668653657,2095.0257202384387
1.3018309622521143,749431.6881239084,740615.6971442103,8815.990979698021,1057.9189175637625
1.4254022697955622,753155.1783623367,740615.6971442103,12539.48121812637,1504.7377461751644
1.2486721766918403,747851.325047361,740615.6971442103,7235.627903150627,868.2753483780753
1.1117259528123071,743836.4065333675,740615.6971442103,3220.7093891571276,386.4851266988553
1.4897789965636377,755122.937939887,740615.6971442103,14507.240795676713,1740.8688954812055
1.286290412758098,748968.3685010182,740615.6971442103,8352.671356807812,1002.3205628169375
1.2822950360152239,748849.4281936313,740615.6971442103,8233.73104942101,988.0477259305212
1.0638155534783587,742449.7058777505,740615.6971442103,1834.0087335401913,220.08104802482296
1.41475938771835,752831.7080864116,740615.6971442103,12216.010942201247,1465.9213130641494
1.26422587375641,748312.4135736404,740615.6971442103,7696.71642943006,923.6059715316072
1.0854957609309446,743076.1271657492,740615.6971442103,2460.430021538865,295.2516025846638
1.0952325081373473,743358.0359531977,740615.6971442103,2742.338808987406,329.08065707848874
1.2726281807835098,748561.9477863602,740615.6971442103,7946.250642149826,953.550077057979
1.0990630460090904,743469.0415454239,740615.6971442103,2853.3444012135733,342.4013281456288
1.3421584243455122,750639.120686008,740615.6971442103,10023.423541797674,1202.8108250157209
1.245616031693614,747760.8518200307,740615.6971442103,7145.154675820377,857.4185610984451
1.461500952089072,754256.2309128733,740615.6971442103,13640.53376866295,1636.864052239554
1.035929917102119,741646.5291989748,740615.6971442103,1030.832054764498,123.69984657173976
1.2392884268710564,747573.6621824965,740615.6971442103,6957.965038286173,834.9558045943407
1.4057733541062594,752559.0029770778,740615.6971442103,11943.30583286751,1433.1966999441013
1.1503319548035171,744960.332150307,740615.6971442103,4344.63500609668,521.3562007316016
1.0741664816223202,742748.5628423843,740615.6971442103,2132.8656981739914,255.94388378087896
1.4360338390054788,753478.8282260549,740615.6971442103,12863.131081844564,1543.5757298213475
1.0059896132306987,740787.2334069995,740615.6971442103,171.53626278915908,20.58435153469909
1.5109649801675076,755774.6740690245,740615.6971442103,15158.976924814167,1819.0772309777
0.9856032226215811,740203.8751038846,740615.6971442103,-411.8220403257292,-49.4186448390875
1.0572313708343626,742259.8102959027,740615.6971442103,1644.1131516923197,197.29357820307834
1.1896920302405687,746112.4889643127,740615.6971442103,5496.791820102371,659.6150184122845
1.4159241884604028,752867.0844438521,740615.6971442103,12251.387299641734,1470.166475957008
1.2788097129611573,748745.7305894619,740615.6971442103,8130.0334452515235,975.6040134301828
1.1863039346697566,746013.0565948362,740615.6971442103,5397.359450625838,647.6831340751005
1.3480786818915957,750817.0044493543,740615.6971442103,10201.307305143913,1224.1568766172695
0.8693565080974193,736901.6041867427,740615.6971442103,-3714.0929574676557,-445.6911548961187
1.4012878211772326,752423.017467416,740615.6971442103,11807.32032320567,1416.8784387846804
1.6753325979652336,760898.3811254591,740615.6971442103,20282.68398124876,2433.9220777498513
1.3280267313615002,750215.1616125788,740615.6971442103,9599.464468368446,1151.9357362042135
1.405921929941251,752563.5088655513,740615.6971442103,11947.811721340986,1433.7374065609183
1.4137487250728022,752801.0181737029,740615.6971442103,12185.321029492537,1462.2385235391043
1.3743341278227899,751607.8381869466,740615.6971442103,10992.141042736243,1319.0569251283491
0.785192265933947,734532.0821956713,740615.6971442103,-6083.614948539063,-730.0337938246876
1.6787606405879727,761006.4525770225,740615.6971442103,20390.755432812148,2446.8906519374577
1.3956994451713718,752253.7280062095,740615.6971442103,11638.030861999141,1396.563703439897
1.4809922216373637,754853.2350472175,740615.6971442103,14237.53790300712,1708.5045483608544
1.3167012504274436,749876.050652704,740615.6971442103,9260.35350849363,1111.2424210192355
1.1563627457268297,745136.4495474703,740615.6971442103,4520.752403259976,542.490288391197
1.1510592775487494,744981.5642712776,740615.6971442103,4365.867127067293,523.9040552480751
1.1586588394523107,745203.5417579318,740615.6971442103,4587.844613721478,550.5413536465774
1.3116514580488345,749725.0369899224,740615.6971442103,9109.339845712064,1093.1207814854477
1.2871284168570318,748993.3245768466,740615.6971442103,8377.627432636218,1005.3152919163462
1.0634789873964452,742439.9950485979,740615.6971442103,1824.297904387582,218.91574852650984
1.6923949867377797,761436.7459608435,740615.6971442103,20821.048816633178,2498.5258579959814
1.57551244953347,757772.7922063238,740615.6971442103,17157.095062113483,2058.851407453618
1.3855652986099232,751947.1017175881,740615.6971442103,11331.404573377804,1359.7685488053364
1.1609024139243713,745269.1203577368,740615.6971442103,4653.42321352649,558.4107856231788
1.0931922233106133,743298.9333692722,740615.6971442103,2683.236225061817,321.98834700741804
1.1826796337403842,745906.7459114369,740615.6971442103,5291.048767226515,634.9258520671818
1.5535241754308777,757090.0409453532,740615.6971442103,16474.34380114288,1976.9212561371455
1.6585679671752098,760370.5444002566,740615.6971442103,19754.847256046254,2370.5816707255503
1.50100222269011,755467.938974137,740615.6971442103,14852.241829926614,1782.2690195911937
1.1306402906528548,744386.3074547258,740615.6971442103,3770.6103105155053,452.4732372618606
1.3421971617135977,750640.2840892256,740615.6971442103,10024.586945015239,1202.9504334018286
1.2648571156237784,748331.1494263042,740615.6971442103,7715.452282093815,925.8542738512577
1.2160632017410624,746888.0931564767,740615.6971442103,6272.396012266399,752.6875214719679
1.4340037630541196,753416.9875701423,740615.6971442103,12801.290425931918,1536.15485111183
1.4515970797825177,753953.5520874579,740615.6971442103,13337.854943247512,1600.5425931897014
1.3541506775343106,750999.6149638009,740615.6971442103,10383.91781959054,1246.070138350865
1.310898443768941,749702.52810874,740615.6971442103,9086.830964529654,1090.4197157435585
1.2165534079137006,746902.5389553299,740615.6971442103,6286.841811119579,754.4210173343495
1.536773060542672,756571.3474782584,740615.6971442103,15955.650334048085,1914.6780400857701
1.4009711386358639,752413.4202931079,740615.6971442103,11797.723148897523,1415.7267778677028
1.076407005022252,742813.3049191775,740615.6971442103,2197.6077749672113,263.7129329960653
1.4016856228271108,752435.0736424471,740615.6971442103,11819.376498236787,1418.3251797884143
1.2599136493226482,748184.4701996413,740615.6971442103,7568.773055430967,908.252766651716
1.353557231436746,750981.7600510678,740615.6971442103,10366.062906857464,1243.9275488228957
1.0328103606392665,741556.8514886751,740615.6971442103,941.1543444647687,112.93852133577224
1.0333550966685086,741572.5085088123,740615.6971442103,956.8113646019483,114.81736375223379
1.233114736706553,747391.1954538596,740615.6971442103,6775.498309649294,813.0597971579152
1.1587929321635764,745207.4606391477,740615.6971442103,4591.763494937331,551.0116193924797
1.2198671962435732,747000.219703324,740615.6971442103,6384.522559113684,766.1427070936421
1.373476335484313,751581.9505565857,740615.6971442103,10966.253412375343,1315.950409485041
1.1901341670055363,746125.4681919515,740615.6971442103,5509.771047741175,661.172525728941
1.217494358807119,746930.2705858963,740615.6971442103,6314.573441685992,757.748813002319
1.090056279295607,743208.1230719138,740615.6971442103,2592.4259277035017,311.0911113244202
1.2554692943226224,748052.6931016132,740615.6971442103,7436.995957402862,892.4395148883434
1.231204015823691,747334.7569232555,740615.6971442103,6719.059779045172,806.2871734854206
1.5308788557563173,756389.1338597694,740615.6971442103,15773.436715559103,1892.8124058670921
1.5399908662564135,756670.8885971501,740615.6971442103,16055.191452939762,1926.6229743527713
1.2657459992383906,748357.5353427231,740615.6971442103,7741.838198512793,929.0205838215351
1.3252071772025118,750130.6828541107,740615.6971442103,9514.985709900386,1141.7982851880463
1.4223208958195226,753061.4718911398,740615.6971442103,12445.774746929412,1493.4929696315294
1.4611106585358007,754244.2943352975,740615.6971442103,13628.597191087203,1635.4316629304642
1.4204947101649084,753005.9572103103,740615.6971442103,12390.26006609993,1486.8312079319917
1.2894311904867,749061.9183501436,740615.6971442103,8446.221205933252,1013.5465447119902
1.341157816241779,750609.0717059887,740615.6971442103,9993.374561778386,1199.2049474134062
1.1665206733043294,745433.4307769161,740615.6971442103,4817.7336327057565,578.1280359246907
1.3851414297999396,751934.2871833985,740615.6971442103,11318.590039188159,1358.230804702579
1.1921893950250257,746185.8117111736,740615.6971442103,5570.114566963282,668.4137480355938
1.5958727232677528,758406.8829957272,740615.6971442103,17791.1858515169,2134.942302182028
1.1848794829266474,745971.2669026679,740615.6971442103,5355.569758457597,642.6683710149117
1.470360583475157,754527.3788506715,740615.6971442103,13911.681706461124,1669.4018047753348
1.5087142615422673,755705.3391111585,740615.6971442103,15089.64196694817,1810.7570360337802
1.3409177070043514,750601.8617375317,740615.6971442103,9986.164593321388,1198.3397511985665
1.2352598779255286,747454.5773004601,740615.6971442103,6838.880156249739,820.6656187499686
1.1093606493879804,743767.7389331879,740615.6971442103,3152.041788977571,378.24501467730846
1.285126671319861,748933.717095765,740615.6971442103,8318.019951554714,998.1623941865656
1.0907612485903897,743228.5342088668,740615.6971442103,2612.837064656429,313.54044775877145
1.2709589974081055,748512.35075451,740615.6971442103,7896.653610299691,947.5984332359628
1.3016545897158556,749426.4236898673,740615.6971442103,8810.726545656915,1057.2871854788298
1.0178997730955448,741128.6882273064,740615.6971442103,512.9910830960143,61.55892997152172
1.1191777620686962,744052.8853694454,740615.6971442103,3437.1882252350915,412.462587028211
1.321335767835492,750014.7479165135,740615.6971442103,9399.050772303133,1127.886092676376
1.4382786279866047,753547.2317081074,740615.6971442103,12931.534563897061,1551.7841476676472
1.599279570628922,758513.1598459709,740615.6971442103,17897.46270176058,2147.69552421127
1.4200449289955153,752992.2865679975,740615.6971442103,12376.589423787198,1485.1907308544637
1.239174231202499,747570.2855491024,740615.6971442103,6954.5884048920125,834.5506085870414
1.6987440661637698,761637.3688335458,740615.6971442103,21021.67168933549,2522.600602720259
1.4023407800100713,752454.9310894606,740615.6971442103,11839.233945250278,1420.7080734300334
1.7907556810469292,764561.6540552138,740615.6971442103,23945.95691100345,2873.514829320414
1.3257445374642505,750146.780298735,740615.6971442103,9531.083154524677,1143.7299785429611
1.3954930493623434,752247.4783979289,740615.6971442103,11631.781253718538,1395.8137504462245
1.7497026324218785,763253.1430302339,740615.6971442103,22637.445886023575,2716.493506322829
1.274822409127902,748627.1646512118,740615.6971442103,8011.467507001478,961.3761008401774
1.4561912584161851,754093.9016024226,740615.6971442103,13478.204458212247,1617.3845349854696
1.2946316740230515,749216.9156492832,740615.6971442103,8601.218505072873,1032.1462206087447
1.3155642516373192,749842.0386485634,740615.6971442103,9226.341504353099,1107.1609805223718
1.3861450338657713,751964.6298006616,740615.6971442103,11348.932656451245,1361.8719187741494
1.391143182882979,752115.8115188003,740615.6971442103,11500.11437458999,1380.0137249507986
1.6553990678154256,760270.8991933741,740615.6971442103,19655.202049163752,2358.6242458996503
1.3414592195893777,750618.1225805316,740615.6971442103,10002.425436321297,1200.2910523585556
1.534172105695641,756490.9222492327,740615.6971442103,15875.225105022313,1905.0270126026776
1.3150818654557463,749827.6104050725,740615.6971442103,9211.913260862115,1105.4295913034537
1.427741388012008,753226.3417238713,740615.6971442103,12610.644579660962,1513.2773495593153
0.9881512967901368,740276.7136433752,740615.6971442103,-338.9835008351365,-40.67802010021638
0.7201918558463739,732711.1640060544,740615.6971442103,-7904.533138155937,-948.5439765787124
0.992434695194644,740399.2054463048,740615.6971442103,-216.49169790558517,-25.97900374867022
1.3064472294096474,749569.5264295336,740615.6971442103,8953.82928532327,1074.4595142387925
1.3937297587823503,752194.0944852661,740615.6971442103,11578.397341055796,1389.4076809266953
1.51435040226756,755879.0076437357,740615.6971442103,15263.310499525396,1831.5972599430474
1.2991956020725095,749353.0415959622,740615.6971442103,8737.34445175191,1048.481334210229
1.2610628377928514,748218.5584400423,740615.6971442103,7602.861295831972,912.3433554998365
0.9013847127241554,737807.6543914444,740615.6971442103,-2808.042752765934,-336.96513033191206
1.377105122089061,751691.4882823378,740615.6971442103,11075.791138127446,1329.0949365752936
1.6151743899252176,759009.6584302292,740615.6971442103,18393.961286018835,2207.2753543222602
1.3824352326175642,751852.4921820672,740615.6971442103,11236.795037856908,1348.4154045428288
1.4130228071397686,752778.9777748334,740615.6971442103,12163.280630623107,1459.5936756747728
1.3427533538075584,750656.9890258616,740615.6971442103,10041.291881651268,1204.955025798152
1.5455099366826301,756841.726030137,740615.6971442103,16226.028885926702,1947.123466311204
1.1611269376677087,745275.6842233461,740615.6971442103,4659.987079135724,559.1984494962869
1.5872965315748933,758139.5702943804,740615.6971442103,17523.873150170082,2102.8647780204096
1.5233146991640536,756155.5243118694,740615.6971442103,15539.827167659067,1864.779260119088
1.1521572138178464,745013.6195051929,740615.6971442103,4397.922360982513,527.7506833179016
1.2827421995532866,748862.7364496365,740615.6971442103,8247.03930542618,989.6447166511416
1.3043099521500356,749505.696888146,740615.6971442103,8889.999743935652,1066.7999692722783
1.3881924521577673,752026.5451891915,740615.6971442103,11410.848044981132,1369.3017653977358
1.3975728902712434,752310.4644284515,740615.6971442103,11694.767284241156,1403.3720741089387
0.9722754270618308,739823.2314787618,740615.6971442103,-792.4656654485734,-95.0958798538288
1.0352228895533535,741626.2013053962,740615.6971442103,1010.5041611858178,121.26049934229813
1.0784943015402717,742873.6363169674,740615.6971442103,2257.939172757091,270.9527007308509
1.4499471557723194,753903.1716230044,740615.6971442103,13287.474478794029,1594.4969374552834
1.261106381548387,748219.8501889064,740615.6971442103,7604.153044696082,912.4983653635298
1.3682078924439904,751423.0268435155,740615.6971442103,10807.329699305119,1296.8795639166142
1.2307306118506207,747320.7760704764,740615.6971442103,6705.078926266055,804.6094711519265
1.4478081268722283,753837.8750350553,740615.6971442103,13222.177890844992,1586.661346901399
1.333747822825386,750386.6873652956,740615.6971442103,9770.99022108526,1172.518826530231
1.026372675191158,741371.8958938771,740615.6971442103,756.1987496668007,90.74384996001608
1.589770466544347,758216.6480496123,740615.6971442103,17600.950905401958,2112.114108648235
1.5703236534793594,757611.4842926669,740615.6971442103,16995.787148456555,2039.4944578147865
1.2452401013080903,747749.7257348362,740615.6971442103,7134.0285906258505,856.0834308751021
1.3167436500674254,749877.3191030665,740615.6971442103,9261.621958856122,1111.3946350627346
